"Signal","Type","DataType","Deprecated","Unit","Min","Max","Desc","Comment","Allowed","Id"
"Vehicle.Cabin.Seat.Row1.Pos3.Lumbar","branch","","","","","","Lumbar signals","","","4049a18494395cabae62b8878c9e241e"
"Vehicle.Cabin.Seat.Row1.Pos3.Lumbar.Inflation","actuator","uint8","","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","b1a4cb8658b75795936826b0469bf609"
"Vehicle.Cabin.Seat.Row1.Pos3.Lumbar.Height","actuator","uint8","","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","","98b4873c63e354ba9280dcd27e2aae66"
"Vehicle.Cabin.Seat.Row1.Pos3.SideBolster","branch","","","","","","Side bolster settings","","","baf5756c60da53e0a30538dd95f704e6"
"Vehicle.Cabin.Seat.Row1.Pos3.SideBolster.Inflation","actuator","uint8","","","0","255","Side bolster support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","fcaaac4cd4c35c6a9b4e399e3cd0a29b"
"Vehicle.Cabin.Seat.Row1.Pos3.HeadRestraint","branch","","","","","","Head restraint settings","","","55e12cda54fe5d43a2f863b08948798b"
"Vehicle.Cabin.Seat.Row1.Pos3.HeadRestraint.Height","actuator","uint8","","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Uppermost.","","","ca45741cffe153c68e8cd62ceff7a82c"
"Vehicle.Cabin.Seat.Row1.Pos3.Airbag","branch","","","","","","Airbag signals","","","243d103c16055180abef52fef071ad22"
"Vehicle.Cabin.Seat.Row1.Pos3.Airbag.IsDeployed","sensor","boolean","","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","","c4e9b66d938d5e188ac577094daaf37e"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch","branch","","","","","","Seat switch signals","","","1eda245135ce5788bfcbc75b082af947"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Warmer","actuator","boolean","","","","","Warmer switch for Seat heater (SingleSeat.Heating)","","","12955068421a511388f962ee8c190c68"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cooler","actuator","boolean","","","","","Cooler switch for Seat heater (SingleSeat.Heating)","","","7f58e1a1f05450c4bc7ac98090c19d82"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Forward","actuator","boolean","","","","","Seat forward switch engaged (SingleSeat.Position)","","","5633fdc1466d5484bcc169c39a7bc99c"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Backward","actuator","boolean","","","","","Seat backward switch engaged (SingleSeat.Position)","","","abc7e9e31d855116a568ca4eb0a49d0d"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Up","actuator","boolean","","","","","Seat up switch engaged (SingleSeat.Height)","","","f8ddfb9e5fad5596be9c15a94c3bd8b0"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Down","actuator","boolean","","","","","Seat down switch engaged (SingleSeat.Height)","","","ad10d38481715875abfb88810cabb11d"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint","branch","","","","","","Switches for SingleSeat.HeadRestraint.Height","","","38813c08d6175427ab06b1f9f665cc53"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Up","actuator","boolean","","","","","Head restraint up switch engaged (SingleSeat.HeadRestraint.Height)","","","62b9b072512f5e2aa13073b0c9714ab7"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Down","actuator","boolean","","","","","Head restraint down switch engaged (SingleSeat.HeadRestraint.Height)","","","d6588e889ca15820aac1c0dd7771ea01"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage","branch","","","","","","Switches for SingleSeat.Massage","","","a2c4a3a39758594d9e89a635bab499cb"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage.Increase","actuator","boolean","","","","","Increase massage level switch engaged (SingleSeat.Massage)","","","fc30397e57d95945ab81263e2ef7a42a"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage.Decrease","actuator","boolean","","","","","Decrease massage level switch engaged (SingleSeat.Massage)","","","72cf00bb1c895bb7bb2ae9240ec6312c"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline","branch","","","","","","Switches for SingleSeat.Recline","","","dd7b384b83f05a069d2bdf770ac7982a"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline.Backward","actuator","boolean","","","","","Seatback recline backward switch engaged (SingleSeat.Recline)","","","ff4e4e9b5f2f5915b8aa9d7086ea0c62"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline.Forward","actuator","boolean","","","","","Seatback recline forward switch engaged (SingleSeat.Recline)","","","918376c5dbb25a879412c6d35362e3ec"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion","branch","","","","","","Switches for SingleSeat.Cushion","","","eb721f72d8a55fd69cfaad94dbcb3d3c"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Up","actuator","boolean","","","","","Seat cushion up switch engaged (SingleSeat.Cushion.Height)","","","a31736d742cd540ea07aa03615b0ce3d"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Down","actuator","boolean","","","","","Seat cushion down switch engaged (SingleSeat.Cushion.Height)","","","54a75893acaa5460a3fc620728699cc8"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Forward","actuator","boolean","","","","","Seat cushion forward/lengthen switch engaged (SingleSeat.Cushion.Length)","","","e549c98581795288add98c88c4369df2"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Backward","actuator","boolean","","","","","Seat cushion backward/shorten switch engaged (SingleSeat.Cushion.Length)","","","1476f6af2b7456f181ca5c3703e2836c"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar","branch","","","","","","Switches for SingleSeat.Lumbar","","","0583ae0b3cb75e8ea4019492a929badb"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Up","actuator","boolean","","","","","Lumbar up switch engaged (SingleSeat.Lumbar.Height)","","","80bef0d120455d79a158a88760e57fe6"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Down","actuator","boolean","","","","","Lumbar down switch engaged (SingleSeat.Lumbar.Height)","","","f8a6ee14aaec5a2994bb46cfa8fae6b3"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Inflate","actuator","boolean","","","","","Lumbar inflation switch engaged (SingleSeat.Lumbar.Inflation)","","","1801183f58015e82993da0ea3445be02"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Deflate","actuator","boolean","","","","","Lumbar deflation switch engaged (SingleSeat.Lumbar.Inflation)","","","28dddcbedffc5876ba552b9bbaf842f1"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster","branch","","","","","","Switches for SingleSeat.SideBolster","","","6cb5ddb991c255e5b961b6724fbee6c6"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster.Inflate","actuator","boolean","","","","","Side bolster inflation switch engaged (SingleSeat.SideBolster.Inflation)","","","0d0cda55ff9853639ae089af46d7219a"
"Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster.Deflate","actuator","boolean","","","","","Side bolster deflation switch engaged (SingleSeat.SideBolster.Inflation)","","","91b96dbb20a35da6821c445f20cc2b1f"
"Vehicle.Cabin.Seat.Row2","branch","","","","","","All seats.","","","8c3aaf015ef8595cb45d9461a9c1195f"
"Vehicle.Cabin.Seat.Row2.Pos1","branch","","","","","","All seats.","","","ba975a6536f15545851d27972ab1fffe"
"Vehicle.Cabin.Seat.Row2.Pos1.HasPassenger","sensor","boolean","","","","","Does the seat have a passenger in it.","","","a346c9a5fe05579d8cb4dd0c39ae3cfd"
"Vehicle.Cabin.Seat.Row2.Pos1.Occupant","branch","","","","","","Occupant data.","","","e7ab950f55b45b1a985f1a9d132aad02"
"Vehicle.Cabin.Seat.Row2.Pos1.Occupant.Identifier","branch","","","","","","Identifier attributes based on OAuth 2.0.","","","aba17bf3b5175e56bf047839f2a0f880"
"Vehicle.Cabin.Seat.Row2.Pos1.Occupant.Identifier.Subject","sensor","string","","","","","Subject for the authentification of the occupant. E.g. UserID 7331677","","","159e7daad966588ca48997859b811b72"
"Vehicle.Cabin.Seat.Row2.Pos1.Occupant.Identifier.Issuer","sensor","string","","","","","Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com","","","188458a15b30577d8fb01d0f15641a6e"
"Vehicle.Cabin.Seat.Row2.Pos1.IsBelted","sensor","boolean","","","","","Is the belt engaged.","","","ad65078f81075a67babb66ecd2c902f7"
"Vehicle.Cabin.Seat.Row2.Pos1.Heating","actuator","int8","","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat.","","","0f61ef421bcd5c8dbe6a5b477cb10a49"
"Vehicle.Cabin.Seat.Row2.Pos1.Massage","actuator","uint8","","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","","406607948a235d829c5da212594813b1"
"Vehicle.Cabin.Seat.Row2.Pos1.Recline","actuator","int8","","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline.","","","9e26bb850e0b505abd3b034cd32db946"
"Vehicle.Cabin.Seat.Row2.Pos1.Position","actuator","uint16","","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost.","","","3dd247aae2555a1ebaf76ae4017f23bb"
"Vehicle.Cabin.Seat.Row2.Pos1.Height","actuator","uint16","","mm","0","1000","Seat vertical position. 0 = Lowermost. 1000 = Uppermost.","","","6e6e7aadfd0d52d4ac877147d84540d0"
"Vehicle.Cabin.Seat.Row2.Pos1.Cushion","branch","","","","","","Cushion (leg support) signals.","","","81008903a21e534890a6d6e6c68c2bc3"
"Vehicle.Cabin.Seat.Row2.Pos1.Cushion.Height","actuator","uint16","","mm","0","500","Height of the seat cushion (leg support), relative to seat. 0 = Lowermost. 500 = Uppermost.","","","af1c06009f2f51a8a9691dc76f67daf5"
"Vehicle.Cabin.Seat.Row2.Pos1.Cushion.Length","actuator","uint16","","mm","0","500","Forward length of cushion (leg support), relative to seat. 0 = Rearmost. 500 = Forwardmost.","","","da1627d60d1855e481585118413545c4"
"Vehicle.Cabin.Seat.Row2.Pos1.Lumbar","branch","","","","","","Lumbar signals","","","03ba74b039d05d1ab5326d50ff7a5069"
"Vehicle.Cabin.Seat.Row2.Pos1.Lumbar.Inflation","actuator","uint8","","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","a6c4ac06f229582ea1066482d6a0464f"
"Vehicle.Cabin.Seat.Row2.Pos1.Lumbar.Height","actuator","uint8","","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","","41c8cc38221a52649a923f533eb74233"
"Vehicle.Cabin.Seat.Row2.Pos1.SideBolster","branch","","","","","","Side bolster settings","","","231094f2616d5f91af405e8528135328"
"Vehicle.Cabin.Seat.Row2.Pos1.SideBolster.Inflation","actuator","uint8","","","0","255","Side bolster support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","8091f6615e6352549cd82be89b3794c7"
"Vehicle.Cabin.Seat.Row2.Pos1.HeadRestraint","branch","","","","","","Head restraint settings","","","73020e8418ff5526b6f7ca102904287b"
"Vehicle.Cabin.Seat.Row2.Pos1.HeadRestraint.Height","actuator","uint8","","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Uppermost.","","","860c83873c885e468f376ed62fa1ad5a"
"Vehicle.Cabin.Seat.Row2.Pos1.Airbag","branch","","","","","","Airbag signals","","","ccfadedface05d54bcc00b30082b30d6"
"Vehicle.Cabin.Seat.Row2.Pos1.Airbag.IsDeployed","sensor","boolean","","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","","fea5a0ef57385df68e486ece13546bdf"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch","branch","","","","","","Seat switch signals","","","1c4b708222de55aabddb3697308253ee"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Warmer","actuator","boolean","","","","","Warmer switch for Seat heater (SingleSeat.Heating)","","","765453ae7cde52ea83a6dafca07a855e"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Cooler","actuator","boolean","","","","","Cooler switch for Seat heater (SingleSeat.Heating)","","","9c4aaff0cb08576e8dfc9575bdf4188c"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Forward","actuator","boolean","","","","","Seat forward switch engaged (SingleSeat.Position)","","","b8d138f11e5c5af09044aeda5af787af"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Backward","actuator","boolean","","","","","Seat backward switch engaged (SingleSeat.Position)","","","af1b567b19225b48a35c432f52de4b0f"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Up","actuator","boolean","","","","","Seat up switch engaged (SingleSeat.Height)","","","41c1925090a25472b3e35e720c775d29"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Down","actuator","boolean","","","","","Seat down switch engaged (SingleSeat.Height)","","","fabe59aababc5f73b326821ab453d86e"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.HeadRestraint","branch","","","","","","Switches for SingleSeat.HeadRestraint.Height","","","3e225e7e11f35f918ba30e8c7a7e6c33"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.HeadRestraint.Up","actuator","boolean","","","","","Head restraint up switch engaged (SingleSeat.HeadRestraint.Height)","","","61ef1160c2c45fe78d971548828b1057"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.HeadRestraint.Down","actuator","boolean","","","","","Head restraint down switch engaged (SingleSeat.HeadRestraint.Height)","","","16737cc9bdb65d64b85562fcd48a55fd"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Massage","branch","","","","","","Switches for SingleSeat.Massage","","","4857aac12637502da76202384a151715"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Massage.Increase","actuator","boolean","","","","","Increase massage level switch engaged (SingleSeat.Massage)","","","2a9a5c9ceeac503aac475fc1c22ba78c"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Massage.Decrease","actuator","boolean","","","","","Decrease massage level switch engaged (SingleSeat.Massage)","","","0490a69e1d375ac39b6625319a6a0988"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Recline","branch","","","","","","Switches for SingleSeat.Recline","","","e2e1a9415014540f91921c9b59731371"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Recline.Backward","actuator","boolean","","","","","Seatback recline backward switch engaged (SingleSeat.Recline)","","","d9b7a4e69470596bb9883bdebc83992c"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Recline.Forward","actuator","boolean","","","","","Seatback recline forward switch engaged (SingleSeat.Recline)","","","17e15fd8647854f196ab26103d065c41"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Cushion","branch","","","","","","Switches for SingleSeat.Cushion","","","cb3caac06fe85e56b67516d78f8f65d1"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Cushion.Up","actuator","boolean","","","","","Seat cushion up switch engaged (SingleSeat.Cushion.Height)","","","c257793dc4705c9ab6276da5d4651d95"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Cushion.Down","actuator","boolean","","","","","Seat cushion down switch engaged (SingleSeat.Cushion.Height)","","","9fdd5c24868e5a64bcfd461b3d848283"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Cushion.Forward","actuator","boolean","","","","","Seat cushion forward/lengthen switch engaged (SingleSeat.Cushion.Length)","","","53a50be4deed54789b913c8939fa975b"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Cushion.Backward","actuator","boolean","","","","","Seat cushion backward/shorten switch engaged (SingleSeat.Cushion.Length)","","","989b7125efd05224908240901aad22a3"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Lumbar","branch","","","","","","Switches for SingleSeat.Lumbar","","","d5f17aff2b3a53fe891ff80cdb5cd04c"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Up","actuator","boolean","","","","","Lumbar up switch engaged (SingleSeat.Lumbar.Height)","","","43f98ce5ef6453769476edc209d42fc5"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Down","actuator","boolean","","","","","Lumbar down switch engaged (SingleSeat.Lumbar.Height)","","","a64671e5f4bf534ba60a548c5e68923d"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Inflate","actuator","boolean","","","","","Lumbar inflation switch engaged (SingleSeat.Lumbar.Inflation)","","","2b0aa04fb4385ca8ad549c18e7b541b4"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.Lumbar.Deflate","actuator","boolean","","","","","Lumbar deflation switch engaged (SingleSeat.Lumbar.Inflation)","","","e0fe867a41805e73944b39fd6907cef9"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.SideBolster","branch","","","","","","Switches for SingleSeat.SideBolster","","","75f78203a2f152f38ed872dfa6a64cd5"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.SideBolster.Inflate","actuator","boolean","","","","","Side bolster inflation switch engaged (SingleSeat.SideBolster.Inflation)","","","57a9eeed1ad75133841b9ee8a1d87a90"
"Vehicle.Cabin.Seat.Row2.Pos1.Switch.SideBolster.Deflate","actuator","boolean","","","","","Side bolster deflation switch engaged (SingleSeat.SideBolster.Inflation)","","","52e2279ca81b5a038bdb8bf92038ccab"
"Vehicle.Cabin.Seat.Row2.Pos2","branch","","","","","","All seats.","","","e8afa112abe75fda9ce3e1f0d712713d"
"Vehicle.Cabin.Seat.Row2.Pos2.HasPassenger","sensor","boolean","","","","","Does the seat have a passenger in it.","","","d1097dd0e0685ce8838fa83e3791b233"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant","branch","","","","","","Occupant data.","","","30e72777238850ff8a01c3a8f85b663e"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant.Identifier","branch","","","","","","Identifier attributes based on OAuth 2.0.","","","24c23b9f5adb549483cb52acbd81a980"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant.Identifier.Subject","sensor","string","","","","","Subject for the authentification of the occupant. E.g. UserID 7331677","","","ae49d70515d55aad9b4719d8162b43c9"
"Vehicle.Cabin.Seat.Row2.Pos2.Occupant.Identifier.Issuer","sensor","string","","","","","Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com","","","6f4e6a9f8008536eae03197601a6366a"
"Vehicle.Cabin.Seat.Row2.Pos2.IsBelted","sensor","boolean","","","","","Is the belt engaged.","","","f2c9c2d624bb5cf4bf9aba5842eb96eb"
"Vehicle.Cabin.Seat.Row2.Pos2.Heating","actuator","int8","","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat.","","","c7eb6ca24426596dab519386d231a9d1"
"Vehicle.Cabin.Seat.Row2.Pos2.Massage","actuator","uint8","","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","","77e8a4d481315520927fc0828158772e"
"Vehicle.Cabin.Seat.Row2.Pos2.Recline","actuator","int8","","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline.","","","4026cce78c465486a8d6033a18d1728a"
"Vehicle.Cabin.Seat.Row2.Pos2.Position","actuator","uint16","","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost.","","","7c24fa880576550da14bae1e5eed26b9"
"Vehicle.Cabin.Seat.Row2.Pos2.Height","actuator","uint16","","mm","0","1000","Seat vertical position. 0 = Lowermost. 1000 = Uppermost.","","","3cf2e042421b540da4aa047680dcdf84"
"Vehicle.Cabin.Seat.Row2.Pos2.Cushion","branch","","","","","","Cushion (leg support) signals.","","","0c918c7253a45f40bb8ba0633b24e122"
"Vehicle.Cabin.Seat.Row2.Pos2.Cushion.Height","actuator","uint16","","mm","0","500","Height of the seat cushion (leg support), relative to seat. 0 = Lowermost. 500 = Uppermost.","","","330a944fd2005b53a4d546744d21e591"
"Vehicle.Cabin.Seat.Row2.Pos2.Cushion.Length","actuator","uint16","","mm","0","500","Forward length of cushion (leg support), relative to seat. 0 = Rearmost. 500 = Forwardmost.","","","203d653612605d988c639c0f6c728906"
"Vehicle.Cabin.Seat.Row2.Pos2.Lumbar","branch","","","","","","Lumbar signals","","","666d60b9c4be5a5fa236b13d7c1dbc40"
"Vehicle.Cabin.Seat.Row2.Pos2.Lumbar.Inflation","actuator","uint8","","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","f4738d07c7eb5ae583f915341986e4bd"
"Vehicle.Cabin.Seat.Row2.Pos2.Lumbar.Height","actuator","uint8","","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","","95bf0522c35653588932404e7e49f603"
"Vehicle.Cabin.Seat.Row2.Pos2.SideBolster","branch","","","","","","Side bolster settings","","","85135f2df03658dfaceaccd58a478a63"
"Vehicle.Cabin.Seat.Row2.Pos2.SideBolster.Inflation","actuator","uint8","","","0","255","Side bolster support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","94e4f77b1714550cb750c599a56ee624"
"Vehicle.Cabin.Seat.Row2.Pos2.HeadRestraint","branch","","","","","","Head restraint settings","","","4dd4e81df9b45c788ea30eeb96db1082"
"Vehicle.Cabin.Seat.Row2.Pos2.HeadRestraint.Height","actuator","uint8","","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Uppermost.","","","4214c90aad0e538fae2d16f9cb4a8a62"
"Vehicle.Cabin.Seat.Row2.Pos2.Airbag","branch","","","","","","Airbag signals","","","07f9f55e33055cf7bebdc06e7d5a6a14"
"Vehicle.Cabin.Seat.Row2.Pos2.Airbag.IsDeployed","sensor","boolean","","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","","668f397bc95358989119fb1cfdfa8a01"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch","branch","","","","","","Seat switch signals","","","f3fdef2159cb5cda985cbc04220c3593"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Warmer","actuator","boolean","","","","","Warmer switch for Seat heater (SingleSeat.Heating)","","","84462c894cff5eb080f4020fcb114d22"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cooler","actuator","boolean","","","","","Cooler switch for Seat heater (SingleSeat.Heating)","","","cb3cfa2c97365da1a8fca053a65b3f2e"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Forward","actuator","boolean","","","","","Seat forward switch engaged (SingleSeat.Position)","","","822d46ed8df65a2f954ac7e515a9c260"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Backward","actuator","boolean","","","","","Seat backward switch engaged (SingleSeat.Position)","","","bdac3b5e7d365e229f2826ae2c605239"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Up","actuator","boolean","","","","","Seat up switch engaged (SingleSeat.Height)","","","f6e2a08b8fc855968c6b194f2d55a72e"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Down","actuator","boolean","","","","","Seat down switch engaged (SingleSeat.Height)","","","cbbc30fd57b05354b05887435c1407e4"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint","branch","","","","","","Switches for SingleSeat.HeadRestraint.Height","","","9bccb182622c5e3b8e0a94f8dfe41be8"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint.Up","actuator","boolean","","","","","Head restraint up switch engaged (SingleSeat.HeadRestraint.Height)","","","8835129127335ddd952dd947f83fb8e3"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.HeadRestraint.Down","actuator","boolean","","","","","Head restraint down switch engaged (SingleSeat.HeadRestraint.Height)","","","67d2c79495fb536db65b1bcb20f734c2"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Massage","branch","","","","","","Switches for SingleSeat.Massage","","","1fabf329e8715f28b90b72a8a5b6c3de"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Massage.Increase","actuator","boolean","","","","","Increase massage level switch engaged (SingleSeat.Massage)","","","8bf96bfc4af556ff83c2622617a51b2a"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Massage.Decrease","actuator","boolean","","","","","Decrease massage level switch engaged (SingleSeat.Massage)","","","346c0825d99f536e95312b026a4f2118"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Recline","branch","","","","","","Switches for SingleSeat.Recline","","","063cec57ef47568aaf3d1070df74a63b"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Recline.Backward","actuator","boolean","","","","","Seatback recline backward switch engaged (SingleSeat.Recline)","","","b8670833dfc85c6bace3b9da8c1dbf95"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Recline.Forward","actuator","boolean","","","","","Seatback recline forward switch engaged (SingleSeat.Recline)","","","7a0563d5b2cf58db820e85dd08ad9bc4"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cushion","branch","","","","","","Switches for SingleSeat.Cushion","","","741fffa36829573f8124659ebfc1c6a6"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cushion.Up","actuator","boolean","","","","","Seat cushion up switch engaged (SingleSeat.Cushion.Height)","","","d0086699030753a98aaf9bf44557dc16"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cushion.Down","actuator","boolean","","","","","Seat cushion down switch engaged (SingleSeat.Cushion.Height)","","","62ec09fe2ba051c5810a43b377eda1ec"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cushion.Forward","actuator","boolean","","","","","Seat cushion forward/lengthen switch engaged (SingleSeat.Cushion.Length)","","","f4df41ff19ea5d68a2ddec478d2fb50b"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Cushion.Backward","actuator","boolean","","","","","Seat cushion backward/shorten switch engaged (SingleSeat.Cushion.Length)","","","8ccfc2c9fc455ca99f857dab20d5312d"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Lumbar","branch","","","","","","Switches for SingleSeat.Lumbar","","","5999c5a87c1057e893dd9d4113c5f2ab"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Up","actuator","boolean","","","","","Lumbar up switch engaged (SingleSeat.Lumbar.Height)","","","edc261f4f51c563bb9da356e53354011"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Down","actuator","boolean","","","","","Lumbar down switch engaged (SingleSeat.Lumbar.Height)","","","6f17db239c0e5794a3b17579105eecd9"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Inflate","actuator","boolean","","","","","Lumbar inflation switch engaged (SingleSeat.Lumbar.Inflation)","","","72eb5dc4bc29520ab3bc77542b94bc2a"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.Lumbar.Deflate","actuator","boolean","","","","","Lumbar deflation switch engaged (SingleSeat.Lumbar.Inflation)","","","d6c9abeefabf58f9b44ac3cc2988aff5"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.SideBolster","branch","","","","","","Switches for SingleSeat.SideBolster","","","7ed2d8c4de215c7a9783243b0cbcd6ea"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.SideBolster.Inflate","actuator","boolean","","","","","Side bolster inflation switch engaged (SingleSeat.SideBolster.Inflation)","","","4f0d4d8a90ca5a90b773173c953a0191"
"Vehicle.Cabin.Seat.Row2.Pos2.Switch.SideBolster.Deflate","actuator","boolean","","","","","Side bolster deflation switch engaged (SingleSeat.SideBolster.Inflation)","","","4e433a05a54456e69ac7357b0af56d76"
"Vehicle.Cabin.Seat.Row2.Pos3","branch","","","","","","All seats.","","","a40aa679981551e7a92b8438533911d4"
"Vehicle.Cabin.Seat.Row2.Pos3.HasPassenger","sensor","boolean","","","","","Does the seat have a passenger in it.","","","eb7db74c722e5ea5a8e66bbc26d5e1c5"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant","branch","","","","","","Occupant data.","","","a8df9afde2335f8ab7cf4b185148f20e"
